"customerid","last_purcahsed_day","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"15493.0","7","4960","7","1967.25",3,5,4,"354","Others"
"15719.0","7","4960","14","5043.96",3,5,5,"355","Others"
"13993.0","7","4960","12","3409.66",3,5,5,"355","Others"
"16348.0","7","4960","7","1469.45",3,5,4,"354","Others"
"16053.0","7","4960","2","1511.95",3,3,4,"334","Others"
"15330.0","7","4960","2","714.96",3,2,3,"323","Potential Loyalist"
"17158.0","7","4960","3","1266.97",3,3,4,"334","Others"
"17430.0","7","4960","2","265.76",3,2,2,"322","Potential Loyalist"
"15522.0","7","4960","2","398.84",3,3,2,"332","Others"
"12484.0","7","4960","8","4495.27",3,5,5,"355","Others"
"16612.0","7","4960","4","1187.66",3,4,4,"344","Others"
"15618.0","7","4960","5","747.03",3,4,3,"343","Others"
"18036.0","7","4960","3","405.62",3,3,2,"332","Others"
"17761.0","7","4960","1","712.78",3,2,3,"323","Potential Loyalist"
"18150.0","7","4960","3","566.58",3,3,3,"333","Others"
"18016.0","7","4960","5","1483.56",3,4,4,"344","Others"
"17043.0","7","4960","4","1735.18",3,4,4,"344","Others"
"17164.0","7","4960","8","2466.40",3,5,5,"355","Others"
"13097.0","7","4960","14","5893.32",3,5,5,"355","Others"
"13717.0","7","4960","7","1432.26",3,5,4,"354","Others"
"14929.0","7","4960","1","223.88",3,1,1,"311","Potential Loyalist"
"12408.0","7","4960","9","2842.57",3,5,5,"355","Others"
"14387.0","7","4960","3","1770.56",3,3,4,"334","Others"
"16637.0","7","4960","5","1124.59",3,4,4,"344","Others"
"13272.0","8","4959","2","276.56",3,2,2,"322","Potential Loyalist"
"17289.0","8","4959","4","936.16",3,4,4,"344","Others"
"13695.0","8","4959","15","2504.13",3,5,5,"355","Others"
"13975.0","8","4959","7","2503.23",3,5,5,"355","Others"
"17022.0","8","4959","1","71.00",3,2,1,"321","Potential Loyalist"
"13643.0","8","4959","3","519.44",3,3,3,"333","Others"
"12990.0","8","4959","3","409.50",3,3,2,"332","Others"
"18177.0","8","4959","7","1314.17",3,4,4,"344","Others"
"16602.0","8","4959","2","494.73",3,2,3,"323","Potential Loyalist"
"17886.0","8","4959","3","899.61",3,3,3,"333","Others"
"14676.0","8","4959","8","2543.24",3,5,5,"355","Others"
"18216.0","8","4959","1","481.75",3,2,3,"323","Potential Loyalist"
"15356.0","8","4959","10","2766.50",3,5,5,"355","Others"
"17160.0","8","4959","6","3518.03",3,4,5,"345","Others"
"15763.0","8","4959","3","1048.67",3,3,4,"334","Others"
"17964.0","8","4959","2","471.70",3,2,3,"323","Potential Loyalist"
"15513.0","8","4959","22","14520.08",4,5,5,"455","Loyal Customer"
"15043.0","8","4959","1","537.00",4,2,3,"423","Potential Loyalist"
"13047.0","8","4959","18","3079.10",4,5,5,"455","Loyal Customer"
"15275.0","8","4959","2","609.19",4,3,3,"433","Loyal Customer"
"12613.0","8","4959","6","3218.98",4,4,5,"445","Loyal Customer"
"15153.0","8","4959","1","329.25",4,1,2,"412","Potential Loyalist"
"13867.0","8","4959","3","1015.29",4,3,4,"434","Loyal Customer"
"15249.0","8","4959","15","6657.36",4,5,5,"455","Loyal Customer"
"16187.0","8","4959","17","6841.24",4,5,5,"455","Loyal Customer"
"16732.0","8","4959","1","603.75",4,2,3,"423","Potential Loyalist"
"16284.0","8","4959","2","823.97",4,2,3,"423","Potential Loyalist"
"13329.0","8","4959","4","740.40",4,4,3,"443","Loyal Customer"
"13587.0","8","4959","3","347.00",4,3,2,"432","Loyal Customer"
"14524.0","8","4959","9","1867.68",4,5,4,"454","Loyal Customer"
"15066.0","8","4959","2","760.59",4,2,3,"423","Potential Loyalist"
"16837.0","8","4959","12","3167.73",4,5,5,"455","Loyal Customer"
"13710.0","8","4959","1","180.48",4,1,1,"411","Potential Loyalist"
"12849.0","8","4959","2","1050.89",4,3,4,"434","Loyal Customer"
"15573.0","8","4959","2","607.45",4,3,3,"433","Loyal Customer"
"16505.0","8","4959","1","777.60",4,2,3,"423","Potential Loyalist"
"15103.0","8","4959","2","703.36",4,2,3,"423","Potential Loyalist"
"14232.0","8","4959","8","2043.93",4,5,5,"455","Loyal Customer"
"14360.0","8","4959","4","2128.23",4,4,5,"445","Loyal Customer"
"17515.0","8","4959","4","639.02",4,4,3,"443","Loyal Customer"
"17637.0","8","4959","2","547.06",4,2,3,"423","Potential Loyalist"
"16253.0","8","4959","3","3665.62",4,3,5,"435","Loyal Customer"
"17219.0","8","4959","1","114.23",4,1,1,"411","Potential Loyalist"
"17633.0","8","4959","6","1242.34",4,4,4,"444","Loyal Customer"
"18164.0","8","4959","2","394.70",4,3,2,"432","Loyal Customer"
"14050.0","8","4959","2","746.36",4,2,3,"423","Potential Loyalist"
"12721.0","8","4959","7","2628.98",4,5,5,"455","Loyal Customer"
"15957.0","8","4959","1","428.89",4,2,2,"422","Potential Loyalist"
"16618.0","8","4959","6","2630.64",4,4,5,"445","Loyal Customer"
"13110.0","8","4959","8","1452.87",4,5,4,"454","Loyal Customer"
"12949.0","9","4958","10","4143.02",4,5,5,"455","Loyal Customer"
"16205.0","9","4958","4","761.38",4,4,3,"443","Loyal Customer"
"13623.0","9","4958","7","672.44",4,5,3,"453","Loyal Customer"
"13046.0","9","4958","2","629.31",4,3,3,"433","Loyal Customer"
"14921.0","9","4958","2","1316.07",4,3,4,"434","Loyal Customer"
"17038.0","9","4958","1","112.40",4,1,1,"411","Potential Loyalist"
"14214.0","9","4958","7","1000.23",4,5,4,"454","Loyal Customer"
"16767.0","9","4958","11","5580.60",4,5,5,"455","Loyal Customer"
"17011.0","9","4958","1","270.90",4,1,2,"412","Potential Loyalist"
"17702.0","9","4958","6","1719.72",4,4,4,"444","Loyal Customer"
"14108.0","9","4958","3","594.16",4,3,3,"433","Loyal Customer"
"13522.0","9","4958","1","125.80",4,1,1,"411","Potential Loyalist"
"13209.0","9","4958","11","5820.16",4,5,5,"455","Loyal Customer"
"13804.0","9","4958","7","2635.79",4,5,5,"455","Loyal Customer"
"15027.0","9","4958","6","1051.95",4,4,4,"444","Loyal Customer"
"16751.0","9","4958","1","1764.72",4,2,4,"424","Potential Loyalist"
"16041.0","9","4958","3","3166.40",4,3,5,"435","Loyal Customer"
"17867.0","9","4958","8","622.75",4,5,3,"453","Loyal Customer"
"14968.0","9","4958","1","147.59",4,1,1,"411","Potential Loyalist"
"15485.0","9","4958","3","2575.00",4,3,5,"435","Loyal Customer"
"13029.0","9","4958","3","1247.50",4,3,4,"434","Loyal Customer"
"14240.0","9","4958","2","890.34",4,2,3,"423","Potential Loyalist"
"17865.0","9","4958","27","10158.54",4,5,5,"455","Loyal Customer"
"14284.0","9","4958","3","578.45",4,3,3,"433","Loyal Customer"
"14691.0","9","4958","5","2114.33",4,4,5,"445","Loyal Customer"
"13992.0","9","4958","1","76.80",4,2,1,"421","Potential Loyalist"
"13384.0","9","4958","9","4122.28",4,5,5,"455","Loyal Customer"
"15986.0","9","4958","1","168.12",4,1,1,"411","Potential Loyalist"
"16516.0","9","4958","1","101.70",4,1,1,"411","Potential Loyalist"
"12532.0","9","4958","1","349.83",4,1,2,"412","Potential Loyalist"
"16953.0","9","4958","1","20.80",4,2,1,"421","Potential Loyalist"
"16996.0","9","4958","9","1427.46",4,5,4,"454","Loyal Customer"
"12893.0","9","4958","1","188.14",4,1,1,"411","Potential Loyalist"
"17690.0","9","4958","16","4748.45",4,5,5,"455","Loyal Customer"
"15114.0","9","4958","10","2760.56",4,5,5,"455","Loyal Customer"
"15450.0","9","4958","1","429.84",4,2,2,"422","Potential Loyalist"
"16880.0","9","4958","7","1519.08",4,5,4,"454","Loyal Customer"
"12472.0","9","4958","13","6229.48",4,5,5,"455","Loyal Customer"
"17197.0","10","4957","1","1013.01",4,1,4,"414","Potential Loyalist"
"13148.0","10","4957","17","3348.48",4,5,5,"455","Loyal Customer"
"18217.0","10","4957","2","621.75",4,3,3,"433","Loyal Customer"
"15238.0","10","4957","5","1056.54",4,4,4,"444","Loyal Customer"
"17573.0","10","4957","4","362.90",4,4,2,"442","Loyal Customer"
"14944.0","10","4957","14","5842.95",4,5,5,"455","Loyal Customer"
"12538.0","10","4957","1","363.95",4,1,2,"412","Potential Loyalist"
"16743.0","10","4957","8","2191.84",4,5,5,"455","Loyal Customer"
"16025.0","10","4957","1","439.66",4,2,2,"422","Potential Loyalist"
"16003.0","10","4957","5","2735.37",4,4,5,"445","Loyal Customer"
"17109.0","10","4957","8","869.68",4,5,3,"453","Loyal Customer"
"12708.0","10","4957","16","2616.32",4,5,5,"455","Loyal Customer"
"16791.0","10","4957","8","1706.28",4,5,4,"454","Loyal Customer"
"17653.0","10","4957","5","1175.88",4,4,4,"444","Loyal Customer"
"16218.0","10","4957","8","3054.87",4,5,5,"455","Loyal Customer"
"16903.0","10","4957","1","373.24",4,2,2,"422","Potential Loyalist"
"15184.0","10","4957","2","406.76",4,3,2,"432","Loyal Customer"
"15597.0","10","4957","2","315.72",4,2,2,"422","Potential Loyalist"
"16907.0","10","4957","5","981.65",4,4,4,"444","Loyal Customer"
"17977.0","10","4957","1","288.14",4,1,2,"412","Potential Loyalist"
"14765.0","10","4957","3","254.11",4,3,2,"432","Loyal Customer"
"12541.0","10","4957","3","981.18",4,3,4,"434","Loyal Customer"
"13983.0","10","4957","13","2590.46",4,5,5,"455","Loyal Customer"
"12473.0","10","4957","9","2848.23",4,5,5,"455","Loyal Customer"
"15355.0","10","4957","2","277.05",4,2,2,"422","Potential Loyalist"
"12659.0","10","4957","1","91.68",4,2,1,"421","Potential Loyalist"
"15452.0","10","4957","3","538.73",4,3,3,"433","Loyal Customer"
"17791.0","10","4957","1","106.10",4,1,1,"411","Potential Loyalist"
"18125.0","10","4957","5","1141.34",4,4,4,"444","Loyal Customer"
"15830.0","10","4957","2","547.70",4,2,3,"423","Potential Loyalist"
"17442.0","10","4957","10","2210.26",4,5,5,"455","Loyal Customer"
"16628.0","10","4957","6","2183.04",4,4,5,"445","Loyal Customer"
"18236.0","10","4957","6","882.24",4,4,3,"443","Loyal Customer"
"17537.0","10","4957","2","897.62",4,3,3,"433","Loyal Customer"
"12981.0","10","4957","2","372.22",4,3,2,"432","Loyal Customer"
"15785.0","10","4957","8","2303.75",4,5,5,"455","Loyal Customer"
"15463.0","10","4957","1","126.14",4,1,1,"411","Potential Loyalist"
"17901.0","10","4957","1","110.38",4,1,1,"411","Potential Loyalist"
"15111.0","10","4957","3","1567.48",4,3,4,"434","Loyal Customer"
"17932.0","10","4957","3","1331.57",4,3,4,"434","Loyal Customer"
"14863.0","10","4957","1","266.76",4,1,2,"412","Potential Loyalist"
"14466.0","10","4957","7","2272.40",4,5,5,"455","Loyal Customer"
"12844.0","10","4957","2","325.96",4,3,2,"432","Loyal Customer"
"16434.0","10","4957","7","1522.25",4,5,4,"454","Loyal Customer"
"16986.0","10","4957","2","1873.20",4,3,4,"434","Loyal Customer"
"14064.0","10","4957","7","1188.32",4,5,4,"454","Loyal Customer"
"14712.0","10","4957","3","917.07",4,3,4,"434","Loyal Customer"
"14748.0","10","4957","6","1311.79",4,4,4,"444","Loyal Customer"
"14829.0","10","4957","6","644.65",4,4,3,"443","Loyal Customer"
"12599.0","10","4957","7","1032.58",4,5,4,"454","Loyal Customer"
"15289.0","10","4957","4","935.10",4,4,4,"444","Loyal Customer"
"17059.0","10","4957","5","3095.04",4,4,5,"445","Loyal Customer"
"12544.0","10","4957","2","355.70",4,3,2,"432","Loyal Customer"
"12617.0","10","4957","1","355.53",4,1,2,"412","Potential Loyalist"
"17416.0","10","4957","9","6838.34",4,5,5,"455","Loyal Customer"
"16863.0","10","4957","4","481.35",4,4,3,"443","Loyal Customer"
"13460.0","10","4957","2","183.44",4,2,1,"421","Potential Loyalist"
"16126.0","10","4957","4","6287.77",4,4,5,"445","Loyal Customer"
"18135.0","10","4957","5","681.91",4,4,3,"443","Loyal Customer"
"13606.0","10","4957","3","280.54",4,3,2,"432","Loyal Customer"
"13817.0","10","4957","2","382.98",4,3,2,"432","Loyal Customer"
"17015.0","11","4956","3","1842.56",4,3,4,"434","Loyal Customer"
"17295.0","11","4956","3","556.95",4,3,3,"433","Loyal Customer"
"16671.0","11","4956","3","1692.27",4,3,4,"434","Loyal Customer"
"12600.0","11","4956","11","2581.04",4,5,5,"455","Loyal Customer"
"17162.0","11","4956","11","1707.21",4,5,4,"454","Loyal Customer"
"17512.0","11","4956","11","2920.04",4,5,5,"455","Loyal Customer"
"13727.0","11","4956","2","333.48",4,3,2,"432","Loyal Customer"
"14662.0","11","4956","4","771.17",4,4,3,"443","Loyal Customer"
"12589.0","11","4956","2","646.68",4,3,3,"433","Loyal Customer"
"13810.0","11","4956","4","899.51",4,4,3,"443","Loyal Customer"
"14789.0","11","4956","1","197.64",4,1,1,"411","Potential Loyalist"
"15608.0","11","4956","4","1093.68",4,4,4,"444","Loyal Customer"
"15692.0","11","4956","1","191.04",4,1,1,"411","Potential Loyalist"
"16386.0","11","4956","2","317.20",4,2,2,"422","Potential Loyalist"
"17069.0","11","4956","13","2655.22",4,5,5,"455","Loyal Customer"
"16433.0","11","4956","1","184.26",4,1,1,"411","Potential Loyalist"
"17088.0","11","4956","4","1991.01",4,4,4,"444","Loyal Customer"
"12480.0","11","4956","4","3281.63",4,4,5,"445","Loyal Customer"
"13557.0","11","4956","2","584.06",4,2,3,"423","Potential Loyalist"
"18014.0","11","4956","1","166.42",4,1,1,"411","Potential Loyalist"
"14035.0","11","4956","5","1428.02",4,4,4,"444","Loyal Customer"
"16332.0","11","4956","8","1583.20",4,5,4,"454","Loyal Customer"
"12384.0","11","4956","3","566.16",4,3,3,"433","Loyal Customer"
"18209.0","11","4956","1","139.10",4,1,1,"411","Potential Loyalist"
"13732.0","11","4956","1","491.86",4,2,3,"423","Potential Loyalist"
"15492.0","11","4956","2","659.46",4,3,3,"433","Loyal Customer"
"17054.0","11","4956","6","1353.83",4,4,4,"444","Loyal Customer"
"12691.0","11","4956","6","1035.80",4,4,4,"444","Loyal Customer"
"16460.0","11","4956","3","814.72",4,3,3,"433","Loyal Customer"
"12726.0","11","4956","7","2609.10",4,5,5,"455","Loyal Customer"
"15557.0","11","4956","1","473.65",4,2,3,"423","Potential Loyalist"
"14226.0","11","4956","7","2201.64",4,5,5,"455","Loyal Customer"
"17191.0","11","4956","7","2095.13",4,5,5,"455","Loyal Customer"
"12685.0","11","4956","6","2863.08",4,4,5,"445","Loyal Customer"
"12517.0","11","4956","6","2464.89",4,4,5,"445","Loyal Customer"
"17052.0","11","4956","1","413.75",4,2,2,"422","Potential Loyalist"
"14487.0","13","4954","7","1183.58",4,5,4,"454","Loyal Customer"
"13170.0","13","4954","1","116.01",4,1,1,"411","Potential Loyalist"
"14382.0","13","4954","1","626.07",4,2,3,"423","Potential Loyalist"
"15411.0","13","4954","5","1346.38",4,4,4,"444","Loyal Customer"
"17790.0","13","4954","14","1965.55",4,5,4,"454","Loyal Customer"
"13451.0","13","4954","6","2916.45",4,4,5,"445","Loyal Customer"
"15787.0","13","4954","3","948.05",4,3,4,"434","Loyal Customer"
"15429.0","13","4954","3","364.90",4,3,2,"432","Loyal Customer"
"16726.0","13","4954","5","1382.02",4,4,4,"444","Loyal Customer"
"17838.0","13","4954","6","2312.70",4,4,5,"445","Loyal Customer"
"13603.0","13","4954","1","164.34",4,1,1,"411","Potential Loyalist"
"16416.0","13","4954","4","1026.99",4,4,4,"444","Loyal Customer"
"14882.0","13","4954","2","589.70",4,2,3,"423","Potential Loyalist"
"16898.0","13","4954","4","444.46",4,4,2,"442","Loyal Customer"
"18069.0","13","4954","7","2021.82",4,5,5,"455","Loyal Customer"
"13700.0","13","4954","10","2265.12",4,5,5,"455","Loyal Customer"
"13146.0","13","4954","1","228.91",4,1,1,"411","Potential Loyalist"
"13178.0","13","4954","11","5725.47",4,5,5,"455","Loyal Customer"
"13379.0","13","4954","3","572.56",4,3,3,"433","Loyal Customer"
"14044.0","13","4954","4","652.82",4,4,3,"443","Loyal Customer"
"12865.0","13","4954","3","1548.07",4,3,4,"434","Loyal Customer"
"16930.0","13","4954","3","380.55",4,3,2,"432","Loyal Customer"
"17041.0","13","4954","4","1065.77",4,4,4,"444","Loyal Customer"
"15449.0","13","4954","5","971.22",4,4,4,"444","Loyal Customer"
"13892.0","13","4954","4","632.97",4,4,3,"443","Loyal Customer"
"17287.0","13","4954","7","1064.11",4,5,4,"454","Loyal Customer"
"17720.0","13","4954","4","1195.94",4,4,4,"444","Loyal Customer"
"13984.0","13","4954","6","488.03",4,4,3,"443","Loyal Customer"
"15599.0","13","4954","2","761.74",4,2,3,"423","Potential Loyalist"
"12867.0","13","4954","10","3986.22",4,5,5,"455","Loyal Customer"
"14499.0","13","4954","3","815.32",4,3,3,"433","Loyal Customer"
"14227.0","13","4954","15","3315.71",4,5,5,"455","Loyal Customer"
"13450.0","13","4954","6","2043.72",4,4,5,"445","Loyal Customer"
"14661.0","13","4954","1","107.95",4,1,1,"411","Potential Loyalist"
"14784.0","13","4954","2","289.99",4,2,2,"422","Potential Loyalist"
"17211.0","13","4954","9","2299.67",4,5,5,"455","Loyal Customer"
"16720.0","13","4954","1","155.24",4,1,1,"411","Potential Loyalist"
"12508.0","13","4954","2","398.27",4,3,2,"432","Loyal Customer"
"15863.0","14","4953","2","68.84",4,3,1,"431","Loyal Customer"
"17663.0","14","4953","9","1788.27",4,5,4,"454","Loyal Customer"
"17235.0","14","4953","2","550.06",4,2,3,"423","Potential Loyalist"
"18082.0","14","4953","1","703.37",4,2,3,"423","Potential Loyalist"
"14953.0","14","4953","1","289.82",4,1,2,"412","Potential Loyalist"
"14494.0","14","4953","1","139.56",4,1,1,"411","Potential Loyalist"
"17793.0","14","4953","1","323.04",4,1,2,"412","Potential Loyalist"
"14862.0","14","4953","2","841.20",4,2,3,"423","Potential Loyalist"
"15839.0","14","4953","5","1020.74",4,4,4,"444","Loyal Customer"
"18117.0","14","4953","1","320.72",4,1,2,"412","Potential Loyalist"
"15168.0","14","4953","1","106.56",4,1,1,"411","Potential Loyalist"
"13549.0","14","4953","8","916.12",4,5,4,"454","Loyal Customer"
"12428.0","14","4953","12","7877.20",4,5,5,"455","Loyal Customer"
"15781.0","14","4953","4","333.56",4,4,2,"442","Loyal Customer"
"17081.0","14","4953","2","290.16",4,2,2,"422","Potential Loyalist"
"15203.0","14","4953","6","1827.80",4,4,4,"444","Loyal Customer"
"15125.0","14","4953","23","11117.05",4,5,5,"455","Loyal Customer"
"12642.0","14","4953","3","1013.26",4,3,4,"434","Loyal Customer"
"13577.0","14","4953","5","1658.30",4,4,4,"444","Loyal Customer"
"14530.0","14","4953","6","2925.91",4,4,5,"445","Loyal Customer"
"16478.0","14","4953","3","331.00",4,3,2,"432","Loyal Customer"
"18211.0","14","4953","5","600.07",4,4,3,"443","Loyal Customer"
"15365.0","14","4953","9","1330.45",4,5,4,"454","Loyal Customer"
"16747.0","14","4953","4","826.96",4,4,3,"443","Loyal Customer"
"12689.0","14","4953","2","1247.61",4,3,4,"434","Loyal Customer"
"15458.0","14","4953","1","161.64",4,1,1,"411","Potential Loyalist"
"16936.0","14","4953","1","262.68",4,1,2,"412","Potential Loyalist"
"15058.0","14","4953","11","2124.99",4,5,5,"455","Loyal Customer"
"15291.0","14","4953","20","4596.51",4,5,5,"455","Loyal Customer"
"15532.0","14","4953","6","1517.08",4,4,4,"444","Loyal Customer"
"16639.0","14","4953","4","1169.38",4,4,4,"444","Loyal Customer"
"14684.0","14","4953","5","1236.28",4,4,4,"444","Loyal Customer"
"16504.0","14","4953","1","484.38",4,2,3,"423","Potential Loyalist"
"13835.0","14","4953","4","834.57",4,4,3,"443","Loyal Customer"
"12374.0","14","4953","1","742.93",4,2,3,"423","Potential Loyalist"
"16207.0","14","4953","1","394.38",4,2,2,"422","Potential Loyalist"
"16303.0","14","4953","4","5305.83",4,4,5,"445","Loyal Customer"
"15050.0","14","4953","5","1727.17",4,4,4,"444","Loyal Customer"
"16519.0","14","4953","2","215.08",4,2,1,"421","Potential Loyalist"
